index,url,type,purpose,area,bedroom,bath,added,price,initial_amount,monthly_installment,remaining_installments,location,location_city,location_province,country
45853,https://www.zameen.com/Property/toba_tek_singh_shorkot_road_house_on_rent_at_shorkot_road-2624011-6358-4.html,House,For Rent,9 Marla,2,2,9 years ago,"PKR
60 Thousand",,,,Shorkot Road, Toba Tek Singh, Punjab,Pakistan
45854,https://www.zameen.com/Property/toba_tek_singh_district_coordination_officer_road_upper_portion_is_available_for_rent-10226253-6340-4.html,Upper Portion,For Rent,4 Marla,3,-,7 years ago,"PKR
8.5 Thousand",,,,District Coordination Officer Road, Toba Tek Singh, Punjab,Pakistan
45855,https://www.zameen.com/Property/toba_tek_singh_others_commercial_property__lower_portion_for_rent__civil_line_toba_tek_singh__for_offices_clinics_etc-4082995-1659-4.html,Lower Portion,For Rent,12 Marla,5,3,8 years ago,"PKR
35 Thousand",,,,Others, Toba Tek Singh, Punjab,Pakistan
45856,https://www.zameen.com/Property/toba_tek_singh_gojra_to_toba_tek_singh_road_house_for_rent_in_gojra_sultan_pura_hafiz_park_-1934934-6343-4.html,House,For Rent,5 Marla,4,3,9 years ago,"PKR
15 Thousand",,,,Gojra to Toba Tek Singh Road, Toba Tek Singh, Punjab,Pakistan
45857,https://www.zameen.com/Property/vehari_others_10_marla_double_storey_well_furnished_new_house_for_rent-11203803-1433-4.html,House,For Rent,10 Marla,4,5,7 years ago,"PKR
43 Thousand",,,,Others, Vehari, Punjab,Pakistan
45858,https://www.zameen.com/Property/vehari_faisal_town_4_marla_upper_portion_for_rent-10807296-12677-4.html,Upper Portion,For Rent,4 Marla,2,1,7 years ago,"PKR
7.5 Thousand",,,,Faisal Town, Vehari, Punjab,Pakistan
45859,https://www.zameen.com/Property/danewal_town_iftikhar_block_2nd_portion_new_construced_house_for_rent-31389056-12674-4.html,Upper Portion,For Rent,7 Marla,3,3,4 years ago,"PKR
14 Thousand",,,,Danewal Town, Vehari, Punjab,Pakistan
45860,https://www.zameen.com/Property/vehari_g_block_5_marla_house_for_rent-33526669-6377-4.html,House,For Rent,5 Marla,2,2,3 years ago,"PKR
20 Thousand",,,,G Block, Vehari, Punjab,Pakistan
45861,https://www.zameen.com/Property/vehari_pir_murad_1575__square_feet_house_up_for_rent_in_pir_murad-30344613-6389-4.html,House,For Rent,7 Marla,2,3,4 years ago,"PKR
1.5 Lakh",,,,Pir Murad, Vehari, Punjab,Pakistan
45862,https://www.zameen.com/Property/vehari_al_jannat_colony_3_bhk_house_for_rent_in_a_prime_location_for_executive_family_canal_view_housing-30986558-12228-4.html,House,For Rent,5 Marla,3,2,4 years ago,"PKR
14 Thousand",,,,Al-Jannat Colony, Vehari, Punjab,Pakistan
45863,https://www.zameen.com/Property/wah_cantt_kohistan_enclave_13_marla_upper_portion_h_block-52025645-10975-4.html,Upper Portion,For Rent,13 Marla,2,3,6 days ago,"PKR
60 Thousand",,,,Wah Cantt, Wah, Punjab,Pakistan
45864,https://www.zameen.com/Property/new_city_new_city_phase_2_5_marla_house_for_rent-51190101-8820-4.html,House,For Rent,5 Marla,4,5,1 week ago,"PKR
47 Thousand",,,,New City, Wah, Punjab,Pakistan
45865,https://www.zameen.com/Property/wah_officers_colony_12_marla_upper_floor_phase_4_officers_colony-52025631-1231-4.html,Upper Portion,For Rent,12 Marla,3,3,6 days ago,"PKR
65 Thousand",,,,Officers Colony, Wah, Punjab,Pakistan
45866,https://www.zameen.com/Property/new_city_new_city_phase_2_5_marla_double_storey_brand_new_luxury_house-51611049-8820-4.html,House,For Rent,5 Marla,4,6,2 months ago,"PKR
50 Thousand",,,,New City, Wah, Punjab,Pakistan
45867,https://www.zameen.com/Property/wazirabad_shadman_town_rent_your_ideal_house_in_shadman_towns_top_location-31946478-6439-4.html,House,For Rent,10 Marla,7,6,3 years ago,"PKR
50 Thousand",,,,Shadman Town, Wazirabad, Punjab,Pakistan
45868,https://www.zameen.com/Property/wazirabad_shadman_town_1125_square_feet_house_situated_in_shadman_town_for_rent-31946640-6439-4.html,House,For Rent,5 Marla,5,4,3 years ago,"PKR
27 Thousand",,,,Shadman Town, Wazirabad, Punjab,Pakistan
45869,https://www.zameen.com/Property/sialkot_road_taj_garden_housing_scheme_house_for_rent_in_taj_garden_housing_scheme-39203807-11804-4.html,House,For Rent,5 Marla,5,4,3 years ago,"PKR
40 Thousand",,,,Sialkot Road, Wazirabad, Punjab,Pakistan
45870,https://www.zameen.com/Property/wazirabad_gt_road_house_is_available_for_rent_at_main_gt_road_society_very_good_for_residency-21324869-13034-4.html,House,For Rent,7 Marla,4,2,5 years ago,"PKR
16 Thousand",,,,GT Road, Wazirabad, Punjab,Pakistan
45871,https://www.zameen.com/Property/sialkot_road_taj_garden_housing_scheme_fully_new_house__for_rent-15074328-11804-4.html,House,For Rent,5 Marla,5,4,6 years ago,"PKR
30 Thousand",,,,Sialkot Road, Wazirabad, Punjab,Pakistan
45872,https://www.zameen.com/Property/wazirabad_nizamabad_triple_storey_house_for_rent_in_nizamabad_wazirabad_near_double_phatak-3683351-6438-4.html,House,For Rent,4 Marla,5,5,8 years ago,"PKR
26 Thousand",,,,Nizamabad, Wazirabad, Punjab,Pakistan
45873,https://www.zameen.com/Property/islamabad_chak_shahzad_agriculture_land_for_rent-51958775-158-4.html,Agricultural Land,For Rent,4 Kanal,-,-,4 weeks ago,"PKR
80 Thousand",,,,Chak Shahzad, Islamabad, Islamabad Capital,Pakistan
45874,https://www.zameen.com/Property/clifton_clifton_-_block_2_2000_yard_commercial_plot_only_for_sports_and_restaurant_activity_available_for_rent_jv-51944893-1664-4.html,Commercial Plot,For Rent,"2,000 Sq. Yd.",-,-,3 days ago,"PKR
10.5 Lakh",,,,Clifton, Karachi, Sindh,Pakistan
45875,https://www.zameen.com/Property/bin_qasim_town_port_qasim_near_port_qasim_morr-51948994-494-4.html,Industrial Land,For Rent,"21,780 Sq. Yd.",-,-,4 weeks ago,"PKR
9 Lakh",,,,Bin Qasim Town, Karachi, Sindh,Pakistan
45876,https://www.zameen.com/Property/karachi_hawksbay_industrial_zone_19360_square_yard_commercial_plot_for_rent_in_hawksbay_main_road-51451571-20534-4.html,Commercial Plot,For Rent,"19,360 Sq. Yd.",-,-,1 week ago,"PKR
8 Lakh",,,,Hawksbay Industrial Zone, Karachi, Sindh,Pakistan
45877,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_-_block_l_open_commercial_plot_available_for_rent-51467618-7220-4.html,Commercial Plot,For Rent,850 Sq. Yd.,-,-,3 days ago,"PKR
5 Lakh",,,,North Nazimabad, Karachi, Sindh,Pakistan
45878,https://www.zameen.com/Property/karachi_shahra-e-faisal_main_sharah_e_faisal_facing_near_air_port_2000_sq_yards_commercial_land_for_banquet-49147861-310-4.html,Commercial Plot,For Rent,"2,000 Sq. Yd.",-,-,2 weeks ago,"PKR
50 Lakh",,,,Shahra-e-Faisal, Karachi, Sindh,Pakistan
45879,https://www.zameen.com/Property/national_highway_wali_town_your_search_ends_right_here_with_the_beautiful_industrial_land_in_wali_town_at_affordable_price_of_pkr_rs_60000-52003399-13033-4.html,Industrial Land,For Rent,800 Sq. Yd.,-,-,2 weeks ago,"PKR
60 Thousand",,,,National Highway, Karachi, Sindh,Pakistan
45880,https://www.zameen.com/Property/korangi_korangi_industrial_area_80000_square_feet_industrial_land_in_korangi_industrial_area-47669604-9242-4.html,Industrial Land,For Rent,"8,889 Sq. Yd.",-,-,2 weeks ago,"PKR
24 Lakh",,,,Korangi, Karachi, Sindh,Pakistan
45881,https://www.zameen.com/Property/karachi_university_road_commercial_plot_available_for_rent_on_main_university_road-50563233-324-4.html,Commercial Plot,For Rent,400 Sq. Yd.,-,-,2 weeks ago,"PKR
5 Lakh",,,,University Road, Karachi, Sindh,Pakistan
45882,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_12_ready_made_indoor_sports_setup_for_rent-51013909-6836-4.html,Commercial Plot,For Rent,600 Sq. Yd.,-,-,2 weeks ago,"PKR
3 Lakh",,,,Gulistan-e-Jauhar, Karachi, Sindh,Pakistan
45883,https://www.zameen.com/Property/mehran_town_mehran_town_sector_6g_industrial_land_in_mehran_town_sector_6g_sized_800_square_yards_is_available-49279916-17812-4.html,Industrial Land,For Rent,800 Sq. Yd.,-,-,3 weeks ago,"PKR
9 Lakh",,,,Korangi, Karachi, Sindh,Pakistan
45884,https://www.zameen.com/Property/mehran_town_mehran_town_sector_6f_buy_a_800_square_yards_residential_plot_for_rent_in_mehran_town_sector_6f-50519266-17811-4.html,Residential Plot,For Rent,800 Sq. Yd.,-,-,3 weeks ago,"PKR
3.5 Lakh",,,,Korangi, Karachi, Sindh,Pakistan
45885,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_15_running_cafe_for_rent-51669495-6839-4.html,Residential Plot,For Rent,600 Sq. Yd.,-,-,3 weeks ago,"PKR
3.5 Lakh",,,,Gulistan-e-Jauhar, Karachi, Sindh,Pakistan
45886,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan-e-iqbal_-_block_17_commercial_plot_available_for_rent_in_gulshan-51798900-6879-4.html,Commercial Plot,For Rent,"2,000 Sq. Yd.",-,-,5 days ago,"PKR
15 Lakh",,,,Gulshan-e-Iqbal Town, Karachi, Sindh,Pakistan
45887,https://www.zameen.com/Property/karachi_federal_b_area_great_for_weddings_events_carnivals_futsall_outdoor_exercise_area_etc-46474452-12-4.html,Industrial Land,For Rent,"2,000 Sq. Yd.",-,-,1 month ago,"PKR
12.6 Lakh",,,,Federal B Area, Karachi, Sindh,Pakistan
45888,https://www.zameen.com/Property/karachi_hawksbay_k28_industrial_zone_yard_for_rent_on_hawksbay_road-51744991-20535-4.html,Industrial Land,For Rent,"9,680 Sq. Yd.",-,-,2 months ago,"PKR
6 Lakh",,,,Hawksbay K28 Industrial Zone, Karachi, Sindh,Pakistan
45889,https://www.zameen.com/Property/pechs_pechs_block_2_1000yds_3_sides_corner_plot_for_commercial_use-51430629-6933-4.html,Residential Plot,For Rent,"1,000 Sq. Yd.",-,-,2 months ago,"PKR
20 Lakh",,,,Jamshed Town, Karachi, Sindh,Pakistan
45890,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan-e-jauhar_-_block_7_plot_for_rent_-_main_university_road_backside_-_indoor_games_etc-51631900-6831-4.html,Residential Plot,For Rent,600 Sq. Yd.,-,-,2 months ago,"PKR
3 Lakh",,,,Gulistan-e-Jauhar, Karachi, Sindh,Pakistan
45891,https://www.zameen.com/Property/pechs_pechs_block_3_centrally_located_prime_location_commercial_plot_for_rent_in_pechs_block_3_available-51950569-6934-4.html,Commercial Plot,For Rent,650 Sq. Yd.,-,-,4 weeks ago,"PKR
7 Lakh",,,,Jamshed Town, Karachi, Sindh,Pakistan
45892,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_m_prime_6_kanal_land_for_rent_ideal_for_cricket_sports_ground_in_dha_phase_5-51566437-8279-4.html,Residential Plot,For Rent,6 Kanal,-,-,3 days ago,"PKR
2 Lakh",,,,DHA Defence, Lahore, Punjab,Pakistan
45893,https://www.zameen.com/Property/lahore_gulberg_plot_for_rent_in_gulberg_any_purpose-51470131-7-4.html,Commercial Plot,For Rent,2 Kanal,-,-,2 weeks ago,"PKR
4 Lakh",,,,Gulberg, Lahore, Punjab,Pakistan
45894,https://www.zameen.com/Property/lahore_garden_town_commercial_plot_available_for_rent-52017870-4-4.html,Commercial Plot,For Rent,4 Kanal,-,-,3 days ago,"PKR
16 Lakh",,,,Garden Town, Lahore, Punjab,Pakistan
45895,https://www.zameen.com/Property/lahore_khayaban-e-jinnah_road_best_for_petrol_pump_khayaban_e_jinnah_3_kanal_commercial_land_for_rent-51937232-8145-4.html,Commercial Plot,For Rent,3 Kanal,-,-,16 hours ago,"PKR
22 Lakh",,,,Khayaban-e-Jinnah Road, Lahore, Punjab,Pakistan
45896,https://www.zameen.com/Property/lahore_gulberg_5_kanal_commercial_paid_plot_available_for_rent_in_gulberg-51946560-7-4.html,Commercial Plot,For Rent,5 Kanal,-,-,1 week ago,"PKR
15 Lakh",,,,Gulberg, Lahore, Punjab,Pakistan
45897,https://www.zameen.com/Property/lahore_thokar_niaz_baig_4_kanal_plot_for_rent-49317618-145-4.html,Commercial Plot,For Rent,4 Kanal,-,-,4 days ago,"PKR
2 Lakh",,,,Thokar Niaz Baig, Lahore, Punjab,Pakistan
45898,https://www.zameen.com/Property/lahore_johar_town_2_kanal_commercial_plot_for_rent_150_feet_road-51972654-93-4.html,Commercial Plot,For Rent,8.9 Kanal,-,-,15 hours ago,"PKR
11 Lakh",,,,Johar Town, Lahore, Punjab,Pakistan
45899,https://www.zameen.com/Property/lahore_pine_avenue_plot_available_for_rent_on_a_main_commercial_road-49043927-14395-4.html,Commercial Plot,For Rent,2 Kanal,-,-,16 hours ago,"PKR
5 Lakh",,,,Pine Avenue, Lahore, Punjab,Pakistan
45900,https://www.zameen.com/Property/lahore_ferozepur_road_commercial_plot_for_rent_best_for_petrol_pump-51839211-81-4.html,Commercial Plot,For Rent,2 Kanal,-,-,4 weeks ago,"PKR
15 Lakh",,,,Ferozepur Road, Lahore, Punjab,Pakistan
45901,https://www.zameen.com/Property/lahore_sabzazar_scheme_10_marla_commerical_plot_for_rent_for_showroom_car_wash_and_other_purposes-52010474-562-4.html,Commercial Plot,For Rent,10 Marla,-,-,1 week ago,"PKR
52 Thousand",,,,Sabzazar Scheme, Lahore, Punjab,Pakistan
45902,https://www.zameen.com/Property/mandra_mandra_-_chakwal_road_fish_farm_available_for_rent-50540067-17417-4.html,Agricultural Land,For Rent,150 Kanal,-,-,5 days ago,"PKR
2.5 Lakh",,,,Mandra, Rawalpindi, Punjab,Pakistan
45903,https://www.zameen.com/Property/chakri_road_blue_world_city_overseas_block_blueworld_a_project_of_pak_china_freindship-20139227-11768-4.html,Residential Plot,For Rent,7 Marla,-,-,5 years ago,"PKR
13.5 Lakh",,,,Chakri Road, Rawalpindi, Punjab,Pakistan
45904,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_furnished_apartment_available_for_rent_bahria_town_phase_7-51380679-3047-4.html,Residential Plot,For Rent,2.9 Marla,-,-,3 months ago,"PKR
50 Thousand",,,,Bahria Town Rawalpindi, Rawalpindi, Punjab,Pakistan
45905,https://www.zameen.com/Property/rawalpindi_chakbeli_road_agriculture_land_available_for_rent-50539980-9598-4.html,Agricultural Land,For Rent,250 Kanal,-,-,4 months ago,"PKR
12 Lakh",,,,Chakbeli Road, Rawalpindi, Punjab,Pakistan
45906,https://www.zameen.com/Property/rawalpindi_rawat_industrial_estate_for_rent_land_space_pair_plots_lavel_and_main_most_demend_area-50841565-9051-4.html,Industrial Land,For Rent,16 Kanal,-,-,5 months ago,"PKR
2 Lakh",,,,Rawat Industrial Estate, Rawalpindi, Punjab,Pakistan
45907,https://www.zameen.com/Property/gulraiz_housing_scheme_gulraiz_housing_society_phase_3_1_kanal_residential_plot_for_rent_in_gulraiz_housing_scheme-50267881-14973-4.html,Residential Plot,For Rent,1 Kanal,-,-,6 months ago,"PKR
4 Crore",,,,Gulraiz Housing Scheme, Rawalpindi, Punjab,Pakistan
45908,https://www.zameen.com/Property/bahria_town_phase_8_extension_bahria_town_-_precinct_3_centrally_located_residential_plot_in_bahria_town_-_precinct_3_is_available_for_rent-49788574-16541-4.html,Residential Plot,For Rent,10 Marla,-,-,8 months ago,"PKR
24.5 Lakh",,,,Bahria Town Rawalpindi, Rawalpindi, Punjab,Pakistan
45909,https://www.zameen.com/Property/abbottabad_askari_housing_abbottabad_test-7615431-12046-4.html,Plot Form,For Rent,121.2 Kanal,-,-,7 years ago,"PKR
5.45 Lakh",,,,Askari Housing Abbottabad, Abbottabad, Khyber Pakhtunkhwa,Pakistan
45910,https://www.zameen.com/Property/abbottabad_nawansher_opp_nawanshehr_ground__2_kanal__land__3_side__road-32757255-11253-4.html,Commercial Plot,For Rent,2 Kanal,-,-,3 years ago,"PKR
60 Thousand",,,,Nawansher, Abbottabad, Khyber Pakhtunkhwa,Pakistan
45911,https://www.zameen.com/Property/abbottabad_jhangi_syedan_4_kanal_land_available_for_rent_in_the_heart_of_abbottabad-27908867-1095-4.html,Agricultural Land,For Rent,4 Kanal,-,-,4 years ago,"PKR
40 Thousand",,,,Jhangi Syedan, Abbottabad, Khyber Pakhtunkhwa,Pakistan
45912,https://www.zameen.com/Property/abbottabad_murree_road_commercial_plot_is_available_for_rent-16280840-7441-4.html,Commercial Plot,For Rent,16 Kanal,-,-,6 years ago,"PKR
2.4 Lakh",,,,Murree Road, Abbottabad, Khyber Pakhtunkhwa,Pakistan
45913,https://www.zameen.com/Property/abbottabad_murree_road_site_for_mobile_tower_on_lease-7494571-7441-4.html,Commercial Plot,For Rent,13 Marla,-,-,7 years ago,"PKR
50 Thousand",,,,Murree Road, Abbottabad, Khyber Pakhtunkhwa,Pakistan
45914,https://www.zameen.com/Property/abbottabad_jhangi_syedan_5_kanal_land_for_rent-5681352-1095-4.html,Commercial Plot,For Rent,5 Kanal,-,-,8 years ago,"PKR
30 Thousand",,,,Jhangi Syedan, Abbottabad, Khyber Pakhtunkhwa,Pakistan
45915,https://www.zameen.com/Property/alipur_alipur_uch_sharif_road_agriculture_land_for_rent-27048871-13799-4.html,Agricultural Land,For Rent,500 Kanal,-,-,4 years ago,"PKR
60 Thousand",,,,Alipur - Uch Sharif Road, Alipur, Punjab,Pakistan
45916,https://www.zameen.com/Property/punjab_arifwala_new-3245574-9517-4.html,Residential Plot,For Rent,15 Marla,-,-,9 years ago,"PKR
11",,,,Arifwala, Punjab,,Pakistan
45917,https://www.zameen.com/Property/attock_fateh_jang_road_agricultural_land_is_available_for_rent-9414065-4601-4.html,Agricultural Land,For Rent,122 Kanal,-,-,7 years ago,"PKR
3 Lakh",,,,Fateh Jang Road, Attock, Punjab,Pakistan
45918,https://www.zameen.com/Property/badin_hyderabad_badin_road_plot_opposite_badin_high_court_crazy_deal-36697161-14274-4.html,Commercial Plot,For Rent,667 Sq. Yd.,-,-,3 years ago,"PKR
10 Lakh",,,,Hyderabad - Badin Road, Badin, Sindh,Pakistan
45919,https://www.zameen.com/Property/sindh_badin_title-5228052-8857-4.html,Residential Plot,For Rent,10 Sq. Yd.,-,-,8 years ago,"PKR
2.3 Thousand",,,,Badin, Sindh,,Pakistan
45920,https://www.zameen.com/Property/punjab_bahawalnagar_agriculture_land_for_rent-487708-557-4.html,Agricultural Land,For Rent,19 Kanal,-,-,12 years ago,"PKR
50 Thousand",,,,Bahawalnagar, Punjab,,Pakistan
45921,https://www.zameen.com/Property/bahawalpur_jhangi_wala_road_prime_location_8_kanal_commercial_plot_up_for_rent_in_jhangi_wala_road-50229099-9333-4.html,Commercial Plot,For Rent,8 Kanal,-,-,7 months ago,"PKR
55 Thousand",,,,Jhangi Wala Road, Bahawalpur, Punjab,Pakistan
45922,https://www.zameen.com/Property/bahawalpur_bahawalpur_bypass_6_marla_commercial_plot_is_available_for_rent-46915150-10861-4.html,Commercial Plot,For Rent,6 Kanal,-,-,1 year ago,"PKR
2 Lakh",,,,Bahawalpur Bypass, Bahawalpur, Punjab,Pakistan
45923,https://www.zameen.com/Property/bahawalpur_model_town_a_2_kanal_plot_available_near_ladies_gym_khana-36635510-581-4.html,Commercial Plot,For Rent,2 Kanal,-,-,3 years ago,"PKR
6 Lakh",,,,Model Town A, Bahawalpur, Punjab,Pakistan
45924,https://www.zameen.com/Property/bahawalpur_ahmedpur_road_1_kanal_commercial_plot_for_rent-35044285-4657-4.html,Commercial Plot,For Rent,1 Kanal,-,-,3 years ago,"PKR
70 Thousand",,,,Ahmedpur Road, Bahawalpur, Punjab,Pakistan
45925,https://www.zameen.com/Property/bahawalpur_jhangi_wala_road_industrial_land_for_rent_in_beautiful_jhangi_wala_road-27882490-9333-4.html,Industrial Land,For Rent,6 Kanal,-,-,4 years ago,"PKR
60 Thousand",,,,Jhangi Wala Road, Bahawalpur, Punjab,Pakistan
45926,https://www.zameen.com/Property/bahawalpur_multan_road_gorgeous_5625__square_feet_plot_for_rent_available_on_multan_road-27948357-4697-4.html,Commercial Plot,For Rent,1.2 Kanal,-,-,4 years ago,"PKR
50 Thousand",,,,Multan Road, Bahawalpur, Punjab,Pakistan
45927,https://www.zameen.com/Property/burewala_lahore_road_8_kanal_commercial_plot-37203428-4742-4.html,Commercial Plot,For Rent,8 Kanal,-,-,3 years ago,"PKR
1.5 Lakh",,,,Lahore Road, Burewala, Punjab,Pakistan
45928,https://www.zameen.com/Property/chakwal_mangwal_400_kanal_agricultural_land__fruit_orchard_bagh__shed_dam__for_thaika__rent_-41034092-15026-4.html,Agricultural Land,For Rent,400 Kanal,-,-,2 years ago,"PKR
12 Lakh",,,,Mangwal, Chakwal, Punjab,Pakistan
45929,https://www.zameen.com/Property/chakwal_new_chakwal_city_103500__square_feet_agricultural_land_is_available_in_affordable_price_in_new_chakwal_city-27248913-12004-4.html,Agricultural Land,For Rent,23 Kanal,-,-,4 years ago,"PKR
2 Lakh",,,,New Chakwal City, Chakwal, Punjab,Pakistan
45930,https://www.zameen.com/Property/charsadda_others_91_marla_plot_gas_available_at_nissata_road-28659094-13282-4.html,Commercial Plot,For Rent,4.5 Kanal,-,-,4 years ago,"PKR
90 Thousand",,,,Others, Charsadda, Khyber Pakhtunkhwa,Pakistan
45931,https://www.zameen.com/Property/chiniot_saharan_road_4_marla_plot_is_available_for_rent-12397379-4793-4.html,Commercial Plot,For Rent,4 Marla,-,-,6 years ago,"PKR
60 Thousand",,,,Saharan Road, Chiniot, Punjab,Pakistan
45932,https://www.zameen.com/Property/daska_model_town_5_marla_plot_is_available_for_rent-16900920-4830-4.html,Commercial Plot,For Rent,5 Marla,-,-,6 years ago,"PKR
1 Lakh",,,,Model Town, Daska, Punjab,Pakistan
45933,https://www.zameen.com/Property/dera_ghazi_khan_mankha_road_2_kanal_plot_for_rent-15127839-4877-4.html,Commercial Plot,For Rent,2 Kanal,-,-,6 years ago,"PKR
18 Thousand",,,,Manka Canal Road, Dera Ghazi Khan, Punjab,Pakistan
45934,https://www.zameen.com/Property/canal_road_east_canal_road_2_5_kanal_commercial_property_for_rent_near_mahaba_restaurant_east_canal_road_faisalabad-51351901-9506-4.html,Commercial Plot,For Rent,2.5 Kanal,-,-,2 days ago,"PKR
7.5 Lakh",,,,Canal Road, Faisalabad, Punjab,Pakistan
45935,https://www.zameen.com/Property/faisalabad_204_chak_road_2_2_marla_plot_in_green_avenue_compact_space_big_business_opportunity-51249947-9511-4.html,Commercial Plot,For Rent,2.2 Marla,-,-,2 weeks ago,"PKR
2.7 Lakh",,,,204 Chak Road, Faisalabad, Punjab,Pakistan
45936,https://www.zameen.com/Property/faisalabad_kohinoor_city_22_marla_commercial_plot_for_rent_at_kohinoor_ideal_for_big_brands_outlets_cafe-49647336-1360-4.html,Commercial Plot,For Rent,1.1 Kanal,-,-,1 day ago,"PKR
3.75 Lakh",,,,Kohinoor City, Faisalabad, Punjab,Pakistan
45937,https://www.zameen.com/Property/fateh_jang_gt_road_250_kanal_agricultural_land_available_on_rent-39723174-9945-4.html,Agricultural Land,For Rent,250 Kanal,-,-,3 years ago,"PKR
21.88 Lakh",,,,GT Road, Fateh Jang, Punjab,Pakistan
45938,https://www.zameen.com/Property/ghakhar_others_plot_for_rent-15671763-13274-4.html,Commercial Plot,For Rent,3.3 Kanal,-,-,6 years ago,"PKR
2.5 Lakh",,,,Others, Ghakhar, Punjab,Pakistan
45939,https://www.zameen.com/Property/gharo_keti_bunder_highway_agriculture_land_near_to_karachi-28781054-11838-4.html,Agricultural Land,For Rent,"48,440,005 Sq. Yd.",-,-,4 years ago,"PKR
25 Thousand",,,,Keti Bunder Highway, Gharo, Sindh,Pakistan
45940,https://www.zameen.com/Property/gharo_keti_bunder_highway_55_acres_agricultural_land_is_available_for_rent_near_gharo-33453656-11838-4.html,Agricultural Land,For Rent,"220,000 Sq. Yd.",-,-,3 years ago,"PKR
1.14 Lakh",,,,Keti Bunder Highway, Gharo, Sindh,Pakistan
45941,https://www.zameen.com/Property/gharo_keti_bunder_highway_10_acre_of_agricultural_land_is_available_for_rent_near_gharo-32244420-11838-4.html,Agricultural Land,For Rent,"48,400 Sq. Yd.",-,-,3 years ago,"PKR
17 Thousand",,,,Keti Bunder Highway, Gharo, Sindh,Pakistan
45942,https://www.zameen.com/Property/gharo_keti_bunder_highway_2_acre_ready_cattle_farm_land_is_available_for_rent-31295023-11838-4.html,Agricultural Land,For Rent,"8,000 Sq. Yd.",-,-,4 years ago,"PKR
3 Lakh",,,,Keti Bunder Highway, Gharo, Sindh,Pakistan
45943,https://www.zameen.com/Property/gharo_keti_bunder_highway_2_acres_ready_cattle_farm_is_available_near_gharo__sultanabad_for_rent-30646254-11838-4.html,Commercial Plot,For Rent,"8,000 Sq. Yd.",-,-,4 years ago,"PKR
50 Thousand",,,,Keti Bunder Highway, Gharo, Sindh,Pakistan
45944,https://www.zameen.com/Property/gharo_keti_bunder_highway_agricultural_land_is_available_for_rent-30288208-11838-4.html,Agricultural Land,For Rent,"15,000 Sq. Yd.",-,-,4 years ago,"PKR
1.5 Lakh",,,,Keti Bunder Highway, Gharo, Sindh,Pakistan
45945,https://www.zameen.com/Property/gojra_mongi_bangla_road_2_commercial_plot_for_rent-9840188-10307-4.html,Commercial Plot,For Rent,1 Kanal,-,-,7 years ago,"PKR
25 Thousand",,,,Mongi Bangla Road, Gojra, Punjab,Pakistan
45946,https://www.zameen.com/Property/gujar_khan_gt_road_9_kanal_plot_for_rent_at_390_foot_front-27220739-13021-4.html,Commercial Plot,For Rent,9 Kanal,-,-,4 years ago,"PKR
1.5 Lakh",,,,GT Road, Gujar Khan, Punjab,Pakistan
45947,https://www.zameen.com/Property/dha_defence_dha_sector_c_5_marla_spacious_residential_plot_is_available_in_dha_sector_c_for_rent-51497561-18428-4.html,Residential Plot,For Rent,5 Marla,-,-,2 months ago,"PKR
60 Lakh",,,,DHA Defence, Gujranwala, Punjab,Pakistan
45948,https://www.zameen.com/Property/gujranwala_garden_town_5_marla_residential_plot_for_rent_in_garden_town-51023669-1056-4.html,Residential Plot,For Rent,5 Marla,-,-,4 months ago,"PKR
85 Lakh",,,,Garden Town, Gujranwala, Punjab,Pakistan
45949,https://www.zameen.com/Property/gujranwala_palm_city_housing_scheme_10_marla_spacious_residential_plot_is_available_in_palm_city_housing_scheme_for_rent-50942644-9111-4.html,Residential Plot,For Rent,10 Marla,-,-,4 months ago,"PKR
75 Lakh",,,,Palm City Housing Scheme, Gujranwala, Punjab,Pakistan
45950,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_3_marla_plot_file_for_sale_in_ferozepur_road-50527739-9180-4.html,Residential Plot,For Rent,5 Marla,-,-,6 months ago,"PKR
22 Lakh",,,,Master City Housing Scheme, Gujranwala, Punjab,Pakistan
45951,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_centrally_located_residential_plot_in_master_city_housing_scheme_is_available_for_rent-49918373-9180-4.html,Residential Plot,For Rent,5 Marla,-,-,8 months ago,"PKR
25 Lakh",,,,Master City Housing Scheme, Gujranwala, Punjab,Pakistan
45952,https://www.zameen.com/Property/eminabad_more_royal_palm_city_5_marla_residential_plot_for_rent_in_palm_city_housing_scheme-49904925-11297-4.html,Residential Plot,For Rent,5 Marla,-,-,8 months ago,"PKR
29 Lakh",,,,Eminabad More, Gujranwala, Punjab,Pakistan
