type,area_name,lat,lon,price_per_sqft,is_commercial,wealth_index
residential,DHA Phase 3,31.46999678,74.38234204,62.22222222222222,False,62.22222222222222
residential,DHA Phase 3,31.4760592,74.37117504,71.11111111111111,False,71.11111111111111
residential,DHA Phase 3,31.47011694,74.3814835,75.55555555555556,False,75.55555555555556
residential,Lalazar Garden,31.50923397,74.24726676,24.88888888888889,False,24.88888888888889
residential,Al Hamad Colony,31.52282875,74.30451751,27.77777777777778,False,27.77777777777778
residential,LDA Avenue Phase 1,31.40714971,74.21470441,66.66666666666667,False,66.66666666666667
residential,DHA Town Phase 9,31.44436617,74.43124585,68.44444444444444,False,68.44444444444444
residential,DHA Phase 6,31.47260258,74.45718524,77.77777777777777,False,77.77777777777777
residential,DHA Town Phase 9,31.44051173,74.44465912,64.0,False,64.0
residential,DHA Town Phase 9,31.44251833,74.42958861,97.77777777777777,False,97.77777777777777
